order_id,payment_type,payment_installments,payment_value
ORD004044,credit_card,1,1563.12
ORD004045,boleto,2,277.15
ORD004046,credit_card,1,775.7
ORD004047,credit_card,1,120.8
ORD004048,boleto,1,146.43
ORD004049,credit_card,2,1670.38
ORD004050,debit_card,2,1701.16
ORD004051,credit_card,1,355.9
ORD004052,boleto,6,1864.45
ORD004053,boleto,6,1605.14
ORD004054,credit_card,1,500.28
ORD004055,credit_card,2,1125.55
ORD004056,credit_card,6,1411.79
ORD004057,credit_card,1,833.22
ORD004058,credit_card,1,750.09
ORD004059,credit_card,1,1803.96
ORD004060,boleto,1,973.02
ORD004061,credit_card,3,274.82
ORD004062,credit_card,1,705.13
ORD004063,credit_card,3,1907.45
ORD004064,boleto,1,990.94
ORD004065,credit_card,6,1155.65
ORD004066,credit_card,1,422.29
ORD004067,credit_card,2,184.92
ORD004068,credit_card,6,497.85
ORD004069,credit_card,1,865.58
ORD004070,boleto,3,661.4
ORD004071,credit_card,1,954.72
ORD004072,boleto,6,1950.44
ORD004073,credit_card,1,1954.66
ORD004074,credit_card,2,1823.13
ORD004075,boleto,12,1335.36
ORD004076,credit_card,2,1302.19
ORD004077,credit_card,6,1415.5
ORD004078,credit_card,1,1319.09
ORD004079,credit_card,1,1314.91
ORD004080,credit_card,3,339.84
ORD004081,credit_card,6,995.85
ORD004082,credit_card,6,721.84
ORD004083,credit_card,3,1199.3
ORD004084,credit_card,1,1442.62
ORD004085,credit_card,1,826.71
ORD004086,credit_card,12,423.11
ORD004087,credit_card,1,1244.29
ORD004088,voucher,2,477.12
ORD004089,credit_card,6,355.06
ORD004090,credit_card,1,278.64
ORD004091,credit_card,1,751.7
ORD004092,credit_card,3,1342.19
ORD004093,credit_card,1,140.69
ORD004094,credit_card,1,1231.17
ORD004095,credit_card,1,1944.14
ORD004096,credit_card,12,261.09
ORD004097,boleto,1,1268.14
ORD004098,credit_card,2,1200.05
ORD004099,credit_card,3,404.39
ORD004100,credit_card,3,1468.52
ORD004101,credit_card,2,583.06
ORD004102,debit_card,1,1857.03
ORD004103,boleto,2,893.44
ORD004104,credit_card,1,475.12
ORD004105,credit_card,1,212.51
ORD004106,boleto,3,50.2
ORD004107,credit_card,2,1771.34
ORD004108,debit_card,1,1821.13
ORD004109,credit_card,2,101.21
ORD004110,voucher,1,957.14
ORD004111,debit_card,2,1391.16
ORD004112,voucher,1,160.5
ORD004113,credit_card,1,1200.41
ORD004114,credit_card,2,373.86
ORD004115,boleto,1,1877.67
ORD004116,credit_card,2,544.83
ORD004117,credit_card,12,715.81
ORD004118,credit_card,3,1360.87
ORD004119,debit_card,1,497.65
ORD004120,credit_card,1,977.69
ORD004121,credit_card,1,751.96
ORD004122,credit_card,6,1828.64
ORD004123,credit_card,1,784.4
ORD004124,credit_card,2,1067.32
ORD004125,voucher,3,639.98
ORD004126,boleto,3,537.24
ORD004127,credit_card,1,1465.25
ORD004128,credit_card,1,1730.46
ORD004129,credit_card,3,1116.34
ORD004130,credit_card,3,271.31
ORD004131,debit_card,1,863.83
ORD004132,credit_card,3,387.34
ORD004133,credit_card,1,424.75
ORD004134,credit_card,1,1640.7
ORD004135,boleto,1,1374.45
ORD004136,credit_card,1,67.65
ORD004137,credit_card,2,1741.29
ORD004138,credit_card,1,504.5
ORD004139,credit_card,3,433.46
ORD004140,debit_card,6,1570.65
ORD004141,credit_card,1,1379.94
ORD004142,credit_card,2,1685.71
ORD004143,credit_card,6,982.88
ORD004144,credit_card,12,1517.88
ORD004145,boleto,1,119.84
ORD004146,credit_card,1,186.04
ORD004147,voucher,6,174.29
ORD004148,credit_card,2,1099.31
ORD004149,boleto,1,1952.54
ORD004150,credit_card,2,73.96
ORD004151,credit_card,1,1474.92
ORD004152,boleto,12,938.02
ORD004153,credit_card,2,1762.63
ORD004154,credit_card,1,1104.65
ORD004155,credit_card,3,467.74
ORD004156,credit_card,2,882.21
ORD004157,debit_card,1,410.9
ORD004158,credit_card,1,174.42
ORD004159,credit_card,12,1400.85
ORD004160,credit_card,1,1442.86
ORD004161,credit_card,1,823.22
ORD004162,credit_card,1,1808.01
ORD004163,credit_card,1,1677.76
ORD004164,credit_card,1,1927.03
ORD004165,credit_card,12,924.03
ORD004166,boleto,2,1790.11
ORD004167,credit_card,1,179.76
ORD004168,credit_card,12,1786.26
ORD004169,credit_card,1,1870.61
ORD004170,credit_card,1,1983.32
ORD004171,credit_card,12,1739.0
ORD004172,boleto,1,1911.98
ORD004173,credit_card,1,1237.71
ORD004174,credit_card,2,914.71
ORD004175,boleto,1,1704.12
ORD004176,credit_card,1,406.2
ORD004177,credit_card,3,672.25
ORD004178,credit_card,6,1872.99
ORD004179,boleto,1,583.17
ORD004180,credit_card,3,1210.94
ORD004181,voucher,3,172.4
ORD004182,credit_card,1,1998.59
ORD004183,credit_card,3,731.91
ORD004184,boleto,1,1258.56
ORD004185,credit_card,1,1374.63
ORD004186,credit_card,12,722.94
ORD004187,credit_card,12,1574.53
ORD004188,credit_card,1,1647.71
ORD004189,boleto,6,1156.61
ORD004190,debit_card,3,587.41
ORD004191,credit_card,1,540.44
ORD004192,boleto,1,178.13
ORD004193,credit_card,2,1844.16
ORD004194,credit_card,2,1770.0
ORD004195,credit_card,6,1125.07
ORD004196,debit_card,3,855.05
ORD004197,debit_card,2,1874.34
ORD004198,boleto,1,1076.38
ORD004199,credit_card,1,1720.43
ORD004200,boleto,3,1854.9
ORD004201,credit_card,2,1641.71
ORD004202,voucher,2,917.0
ORD004203,credit_card,1,361.43
ORD004204,credit_card,12,549.43
ORD004205,credit_card,1,1703.14
ORD004206,credit_card,6,379.98
ORD004207,credit_card,1,1083.0
ORD004208,credit_card,1,1687.46
ORD004209,voucher,3,1461.49
ORD004210,boleto,6,1637.78
ORD004211,credit_card,1,585.05
ORD004212,credit_card,2,1635.78
ORD004213,boleto,3,319.62
ORD004214,credit_card,1,113.08
ORD004215,credit_card,1,1066.82
ORD004216,boleto,2,1188.3
ORD004217,credit_card,1,1886.27
ORD004218,boleto,6,192.36
ORD004219,debit_card,1,366.09
ORD004220,credit_card,6,1939.38
ORD004221,credit_card,3,1182.0
ORD004222,boleto,1,429.4
ORD004223,boleto,2,908.03
ORD004224,credit_card,6,1942.33
ORD004225,boleto,3,1986.61
ORD004226,boleto,1,1966.5
ORD004227,credit_card,1,258.76
ORD004228,voucher,6,339.66
ORD004229,credit_card,2,1777.2
ORD004230,credit_card,6,531.34
ORD004231,boleto,1,632.04
ORD004232,credit_card,12,651.77
ORD004233,credit_card,1,304.34
ORD004234,boleto,12,1396.23
ORD004235,debit_card,2,159.41
ORD004236,credit_card,12,1759.93
ORD004237,credit_card,1,640.16
ORD004238,credit_card,1,287.03
ORD004239,boleto,1,1662.35
ORD004240,boleto,1,1660.13
ORD004241,voucher,1,557.43
ORD004242,credit_card,1,1286.36
ORD004243,credit_card,6,240.32
ORD004244,credit_card,6,391.12
ORD004245,credit_card,1,1043.33
ORD004246,credit_card,6,323.95
ORD004247,credit_card,1,1154.2
ORD004248,boleto,3,1645.48
ORD004249,credit_card,2,268.05
ORD004250,credit_card,12,1201.62
ORD004251,credit_card,1,882.13
ORD004252,credit_card,1,1415.29
ORD004253,credit_card,1,1436.01
ORD004254,credit_card,1,110.15
ORD004255,credit_card,6,1615.48
ORD004256,debit_card,6,1779.86
ORD004257,credit_card,1,1264.67
ORD004258,credit_card,3,192.87
ORD004259,credit_card,6,857.46
ORD004260,credit_card,1,1732.6
ORD004261,credit_card,1,485.36
ORD004262,credit_card,3,632.13
ORD004263,credit_card,1,941.62
ORD004264,voucher,1,1136.73
ORD004265,credit_card,6,933.35
ORD004266,credit_card,1,857.72
ORD004267,boleto,1,1235.7
ORD004268,debit_card,3,970.59
ORD004269,credit_card,1,1504.35
ORD004270,credit_card,1,809.07
ORD004271,credit_card,1,1233.25
ORD004272,credit_card,2,1832.09
ORD004273,boleto,12,1405.06
ORD004274,credit_card,1,950.53
ORD004275,credit_card,6,279.95
ORD004276,credit_card,1,1543.6
ORD004277,credit_card,6,1797.7
ORD004278,credit_card,1,1694.26
ORD004279,credit_card,3,392.42
ORD004280,credit_card,3,1313.48
ORD004281,credit_card,1,1416.45
ORD004282,credit_card,3,1888.72
ORD004283,credit_card,2,993.33
ORD004284,credit_card,2,1581.72
ORD004285,voucher,1,1442.56
ORD004286,credit_card,12,158.35
ORD004287,credit_card,1,1494.32
ORD004288,credit_card,3,1318.57
ORD004289,credit_card,2,1901.81
ORD004290,credit_card,1,817.36
ORD004291,credit_card,2,396.52
ORD004292,credit_card,2,1024.21
ORD004293,credit_card,12,533.58
ORD004294,credit_card,6,763.21
ORD004295,boleto,1,911.95
ORD004296,credit_card,1,804.72
ORD004297,boleto,12,1368.03
ORD004298,boleto,1,762.3
ORD004299,credit_card,2,1710.85
ORD004300,credit_card,3,945.02
ORD004301,boleto,1,239.41
ORD004302,credit_card,2,216.58
ORD004303,credit_card,1,469.42
ORD004304,credit_card,1,612.25
ORD004305,credit_card,1,1243.52
ORD004306,boleto,3,661.33
ORD004307,boleto,1,796.12
ORD004308,debit_card,2,584.51
ORD004309,credit_card,1,845.15
ORD004310,credit_card,1,1908.49
ORD004311,credit_card,2,617.09
ORD004312,voucher,1,1999.45
ORD004313,boleto,2,283.75
ORD004314,credit_card,3,369.77
ORD004315,credit_card,12,1096.03
ORD004316,debit_card,6,1752.96
ORD004317,credit_card,1,778.4
ORD004318,credit_card,1,803.1
ORD004319,boleto,6,445.69
ORD004320,credit_card,3,1025.15
ORD004321,credit_card,6,477.61
ORD004322,credit_card,2,509.36
ORD004323,credit_card,1,1339.93
ORD004324,credit_card,1,333.3
ORD004325,credit_card,2,1435.79
ORD004326,credit_card,1,1431.52
ORD004327,voucher,3,1962.53
ORD004328,credit_card,2,57.46
ORD004329,debit_card,2,1058.95
ORD004330,credit_card,1,621.14
ORD004331,boleto,1,1381.59
ORD004332,credit_card,3,1359.26
ORD004333,credit_card,2,1950.92
ORD004334,credit_card,1,115.41
ORD004335,boleto,6,309.92
ORD004336,credit_card,1,1635.84
ORD004337,credit_card,2,1080.81
ORD004338,debit_card,1,1740.72
ORD004339,credit_card,12,139.44
ORD004340,credit_card,1,1445.74
ORD004341,credit_card,3,1051.82
ORD004342,credit_card,2,1266.91
ORD004343,boleto,1,1229.59
ORD004344,credit_card,2,249.58
ORD004345,credit_card,1,1868.13
ORD004346,credit_card,2,1860.76
ORD004347,boleto,2,1841.8
ORD004348,credit_card,1,1104.39
ORD004349,credit_card,1,545.44
ORD004350,credit_card,3,208.55
ORD004351,credit_card,1,1869.62
ORD004352,credit_card,1,1978.41
ORD004353,credit_card,6,1005.95
ORD004354,credit_card,1,1407.96
ORD004355,boleto,6,191.05
ORD004356,credit_card,3,1482.98
ORD004357,credit_card,6,366.14
ORD004358,credit_card,1,677.01
ORD004359,credit_card,1,77.44
ORD004360,credit_card,6,1286.79
ORD004361,debit_card,12,1918.04
ORD004362,voucher,2,1938.89
ORD004363,credit_card,3,880.03
ORD004364,credit_card,1,1710.02
ORD004365,credit_card,6,1662.38
ORD004366,credit_card,6,415.32
ORD004367,boleto,1,642.36
ORD004368,credit_card,1,1610.61
ORD004369,credit_card,2,1686.03
ORD004370,debit_card,3,1690.41
ORD004371,boleto,6,1560.73
ORD004372,credit_card,1,1687.27
ORD004373,credit_card,1,428.23
ORD004374,voucher,1,385.2
ORD004375,voucher,3,1037.49
ORD004376,credit_card,1,236.31
ORD004377,credit_card,2,1692.18
ORD004378,credit_card,12,1485.87
ORD004379,credit_card,1,1183.82
ORD004380,credit_card,2,1642.77
ORD004381,credit_card,1,1147.84
ORD004382,boleto,1,1875.48
ORD004383,credit_card,2,205.17
ORD004384,credit_card,12,253.62
ORD004385,boleto,3,210.02
ORD004386,boleto,2,101.37
ORD004387,credit_card,1,496.56
ORD004388,voucher,6,869.93
ORD004389,credit_card,1,225.61
ORD004390,credit_card,1,1519.14
ORD004391,credit_card,6,1219.22
ORD004392,credit_card,6,839.6
ORD004393,credit_card,2,1800.7
ORD004394,debit_card,2,1177.86
ORD004395,boleto,1,1200.19
ORD004396,credit_card,2,1924.73
ORD004397,credit_card,2,1584.59
ORD004398,credit_card,1,1208.26
ORD004399,credit_card,6,1072.34
ORD004400,credit_card,12,792.48
ORD004401,credit_card,3,832.28
ORD004402,boleto,1,1004.85
ORD004403,debit_card,3,1527.5
ORD004404,credit_card,6,175.02
ORD004405,credit_card,1,1600.27
ORD004406,boleto,3,388.77
ORD004407,credit_card,1,1344.86
ORD004408,credit_card,1,758.99
ORD004409,credit_card,1,1011.32
ORD004410,credit_card,1,155.94
ORD004411,credit_card,12,469.65
ORD004412,boleto,3,365.11
ORD004413,credit_card,3,1973.79
ORD004414,credit_card,2,266.43
ORD004415,credit_card,1,1628.76
ORD004416,credit_card,1,931.47
ORD004417,boleto,1,1352.18
ORD004418,credit_card,3,1848.16
ORD004419,boleto,3,216.13
ORD004420,credit_card,1,740.92
ORD004421,boleto,1,1557.3
ORD004422,credit_card,1,1610.83
ORD004423,credit_card,3,1784.73
ORD004424,credit_card,12,1917.9
ORD004425,credit_card,2,1233.13
ORD004426,credit_card,6,836.05
ORD004427,credit_card,1,349.72
ORD004428,credit_card,2,476.97
ORD004429,credit_card,2,1601.19
ORD004430,credit_card,6,975.97
ORD004431,boleto,6,1671.53
ORD004432,credit_card,12,1929.1
ORD004433,credit_card,1,1261.02
ORD004434,boleto,3,1130.59
ORD004435,credit_card,3,554.88
ORD004436,credit_card,2,891.09
ORD004437,credit_card,1,1063.2
ORD004438,credit_card,12,1483.15
ORD004439,credit_card,2,1657.92
ORD004440,boleto,12,1025.42
ORD004441,credit_card,1,595.5
ORD004442,voucher,2,681.89
ORD004443,credit_card,2,1106.68
ORD004444,credit_card,3,1853.54
ORD004445,voucher,3,1318.13
ORD004446,credit_card,12,299.7
ORD004447,boleto,1,845.09
ORD004448,voucher,3,296.97
ORD004449,boleto,1,786.22
ORD004450,credit_card,6,1642.82
ORD004451,credit_card,1,1758.81
ORD004452,credit_card,1,966.32
ORD004453,credit_card,3,257.46
ORD004454,voucher,2,569.11
ORD004455,boleto,2,1370.6
ORD004456,credit_card,1,1948.79
ORD004457,credit_card,2,1029.29
ORD004458,credit_card,1,993.88
ORD004459,credit_card,1,1819.9
ORD004460,credit_card,3,1396.49
ORD004461,credit_card,1,1076.41
ORD004462,credit_card,1,1723.75
ORD004463,credit_card,6,1235.41
ORD004464,credit_card,1,1693.22
ORD004465,credit_card,1,1530.75
ORD004466,credit_card,1,1824.96
ORD004467,credit_card,3,1913.51
ORD004468,credit_card,6,1131.8
ORD004469,credit_card,1,241.29
ORD004470,credit_card,3,1472.03
ORD004471,credit_card,1,1390.43
ORD004472,credit_card,6,1212.04
ORD004473,voucher,1,505.7
ORD004474,credit_card,3,1450.26
ORD004475,credit_card,1,1148.59
ORD004476,debit_card,1,1147.42
ORD004477,credit_card,3,1202.14
ORD004478,credit_card,12,1780.52
ORD004479,credit_card,12,1347.57
ORD004480,credit_card,3,467.16
ORD004481,credit_card,2,1027.89
ORD004482,boleto,1,1816.79
ORD004483,credit_card,1,568.61
ORD004484,credit_card,3,279.29
ORD004485,boleto,1,181.98
ORD004486,credit_card,1,1823.84
ORD004487,boleto,2,310.57
ORD004488,credit_card,12,1621.69
ORD004489,boleto,2,179.78
ORD004490,credit_card,1,63.39
ORD004491,credit_card,1,1477.67
ORD004492,credit_card,6,1461.49
ORD004493,credit_card,12,1078.54
ORD004494,credit_card,12,344.22
ORD004495,credit_card,6,999.98
ORD004496,voucher,3,786.23
ORD004497,debit_card,1,1827.51
ORD004498,credit_card,2,422.67
ORD004499,credit_card,1,1155.27
ORD004500,boleto,2,1142.88
ORD004501,boleto,3,465.03
ORD004502,voucher,1,1007.25
ORD004503,credit_card,1,1444.91
ORD004504,credit_card,6,1274.68
ORD004505,credit_card,1,495.17
ORD004506,boleto,6,1612.65
ORD004507,credit_card,1,872.03
ORD004508,credit_card,2,1699.56
ORD004509,boleto,3,648.88
ORD004510,credit_card,1,1958.21
ORD004511,boleto,2,899.54
ORD004512,boleto,1,859.46
ORD004513,credit_card,3,927.85
ORD004514,credit_card,1,462.84
ORD004515,boleto,1,219.61
ORD004516,voucher,2,1852.61
ORD004517,credit_card,1,1649.18
ORD004518,credit_card,12,713.58
ORD004519,credit_card,1,316.74
ORD004520,debit_card,12,1366.46
ORD004521,voucher,12,1364.14
ORD004522,credit_card,12,516.74
ORD004523,credit_card,2,122.96
ORD004524,boleto,6,1854.99
ORD004525,credit_card,12,191.19
ORD004526,credit_card,12,1496.44
ORD004527,boleto,3,1508.4
ORD004528,credit_card,2,326.5
ORD004529,voucher,12,1465.45
ORD004530,debit_card,3,831.68
ORD004531,credit_card,1,555.85
ORD004532,boleto,6,1080.61
ORD004533,boleto,12,1730.71
ORD004534,credit_card,3,649.79
ORD004535,credit_card,2,896.79
ORD004536,credit_card,1,1299.62
ORD004537,credit_card,1,798.6
ORD004538,credit_card,1,1979.84
ORD004539,credit_card,1,279.53
ORD004540,credit_card,1,205.26
ORD004541,boleto,2,95.48
ORD004542,credit_card,1,833.57
ORD004543,credit_card,6,1827.58
ORD004544,credit_card,1,136.5
ORD004545,credit_card,1,349.28
ORD004546,credit_card,12,1418.39
ORD004547,boleto,12,1017.22
ORD004548,credit_card,3,1249.9
ORD004549,credit_card,6,700.42
ORD004550,credit_card,12,444.48
ORD004551,credit_card,6,1468.53
ORD004552,voucher,1,1748.2
ORD004553,credit_card,6,62.48
ORD004554,boleto,3,1204.47
ORD004555,credit_card,3,198.52
ORD004556,boleto,2,557.96
ORD004557,debit_card,1,1064.65
ORD004558,credit_card,1,834.39
ORD004559,credit_card,2,189.87
ORD004560,credit_card,2,1773.87
ORD004561,boleto,1,1271.95
ORD004562,credit_card,6,1737.7
ORD004563,credit_card,12,1674.09
ORD004564,boleto,6,760.69
ORD004565,debit_card,1,52.47
ORD004566,credit_card,6,447.81
ORD004567,credit_card,1,828.57
ORD004568,voucher,3,473.99
ORD004569,credit_card,2,1574.17
ORD004570,debit_card,12,888.44
ORD004571,credit_card,12,1959.99
ORD004572,credit_card,6,975.92
ORD004573,credit_card,6,92.24
ORD004574,boleto,2,1994.4
ORD004575,boleto,1,1686.15
ORD004576,credit_card,2,623.13
ORD004577,credit_card,3,350.36
ORD004578,boleto,3,410.44
ORD004579,credit_card,2,867.78
ORD004580,credit_card,1,1947.55
ORD004581,boleto,3,989.39
ORD004582,credit_card,3,584.49
ORD004583,credit_card,3,808.7
ORD004584,voucher,2,1417.55
ORD004585,credit_card,6,405.54
ORD004586,credit_card,2,1722.02
ORD004587,credit_card,1,782.3
ORD004588,credit_card,1,1392.1
ORD004589,credit_card,1,449.06
ORD004590,credit_card,1,931.25
ORD004591,debit_card,1,704.92
ORD004592,boleto,12,1510.86
ORD004593,debit_card,3,554.8
ORD004594,credit_card,12,745.22
ORD004595,credit_card,1,992.48
ORD004596,credit_card,6,1409.78
ORD004597,credit_card,6,1604.84
ORD004598,credit_card,1,466.62
ORD004599,voucher,2,85.49
ORD004600,credit_card,1,1294.66
ORD004601,credit_card,6,177.07
ORD004602,boleto,1,1511.89
ORD004603,credit_card,2,785.05
ORD004604,credit_card,1,130.91
ORD004605,credit_card,1,93.66
ORD004606,credit_card,2,927.85
ORD004607,credit_card,6,645.72
ORD004608,boleto,2,776.86
ORD004609,credit_card,6,800.66
ORD004610,boleto,3,1240.36
ORD004611,voucher,1,1363.07
ORD004612,credit_card,1,609.47
ORD004613,debit_card,2,94.07
ORD004614,credit_card,1,1096.86
ORD004615,boleto,1,1418.59
ORD004616,credit_card,2,1680.88
ORD004617,credit_card,1,666.32
ORD004618,credit_card,6,1714.0
ORD004619,credit_card,2,1941.63
ORD004620,credit_card,3,1303.62
ORD004621,credit_card,1,1978.38
ORD004622,credit_card,3,83.07
ORD004623,credit_card,2,697.37
ORD004624,credit_card,1,1945.06
ORD004625,credit_card,2,554.47
ORD004626,credit_card,12,1177.1
ORD004627,voucher,1,1270.87
ORD004628,boleto,12,1737.74
ORD004629,voucher,1,1165.95
ORD004630,credit_card,12,236.92
ORD004631,boleto,1,1132.11
ORD004632,credit_card,3,284.04
ORD004633,credit_card,2,818.82
ORD004634,debit_card,2,374.05
ORD004635,credit_card,1,587.17
ORD004636,boleto,2,1787.43
ORD004637,credit_card,3,1722.25
ORD004638,credit_card,1,1544.39
ORD004639,credit_card,1,831.09
ORD004640,credit_card,1,617.14
ORD004641,boleto,1,680.47
ORD004642,credit_card,2,1202.08
ORD004643,credit_card,1,195.47
ORD004644,credit_card,6,1885.66
ORD004645,credit_card,1,881.19
ORD004646,boleto,6,148.36
ORD004647,credit_card,6,395.29
ORD004648,boleto,12,319.09
ORD004649,boleto,2,882.68
ORD004650,credit_card,6,1958.3
ORD004651,credit_card,2,695.28
ORD004652,credit_card,6,1438.22
ORD004653,credit_card,1,1011.3
ORD004654,credit_card,2,1212.84
ORD004655,credit_card,2,355.87
ORD004656,credit_card,1,782.09
ORD004657,boleto,3,639.55
ORD004658,debit_card,2,1719.6
ORD004659,debit_card,1,1805.85
ORD004660,boleto,1,1471.18
ORD004661,credit_card,12,239.62
ORD004662,credit_card,1,953.95
ORD004663,voucher,2,1109.15
ORD004664,credit_card,2,1331.69
ORD004665,credit_card,12,1705.84
ORD004666,credit_card,12,1069.63
ORD004667,credit_card,1,1486.47
ORD004668,credit_card,12,1097.52
ORD004669,credit_card,2,1424.46
ORD004670,credit_card,12,809.05
ORD004671,credit_card,3,1925.44
ORD004672,credit_card,3,1317.08
ORD004673,credit_card,1,1138.99
ORD004674,credit_card,1,251.52
ORD004675,credit_card,2,844.37
ORD004676,credit_card,1,346.45
ORD004677,credit_card,6,1925.1
ORD004678,boleto,1,1657.79
ORD004679,boleto,1,277.16
ORD004680,credit_card,6,200.04
ORD004681,credit_card,1,1186.1
ORD004682,credit_card,1,1645.5
ORD004683,boleto,1,793.85
ORD004684,credit_card,2,955.44
ORD004685,credit_card,6,756.64
ORD004686,credit_card,3,586.76
ORD004687,boleto,1,225.88
ORD004688,boleto,1,1818.42
ORD004689,credit_card,1,1442.54
ORD004690,credit_card,1,973.16
ORD004691,credit_card,1,997.07
ORD004692,boleto,2,1372.68
ORD004693,credit_card,3,570.7
ORD004694,credit_card,1,1857.43
ORD004695,credit_card,1,1615.85
ORD004696,voucher,1,1100.68
ORD004697,credit_card,6,1151.26
ORD004698,credit_card,3,1335.87
ORD004699,debit_card,1,493.56
ORD004700,boleto,3,1225.42
ORD004701,credit_card,6,545.2
ORD004702,voucher,1,1102.7
ORD004703,credit_card,1,1039.64
ORD004704,credit_card,6,845.26
ORD004705,credit_card,12,1440.46
ORD004706,boleto,1,1065.3
ORD004707,credit_card,1,1615.49
ORD004708,credit_card,6,501.42
ORD004709,boleto,6,1469.55
ORD004710,debit_card,2,688.78
ORD004711,boleto,2,989.16
ORD004712,voucher,3,599.3
ORD004713,credit_card,12,960.43
ORD004714,credit_card,6,1194.04
ORD004715,credit_card,12,1851.73
ORD004716,credit_card,6,1211.39
ORD004717,credit_card,2,1467.56
ORD004718,boleto,12,1862.87
ORD004719,boleto,1,174.53
ORD004720,credit_card,6,704.15
ORD004721,voucher,1,1329.01
ORD004722,credit_card,6,1640.66
ORD004723,credit_card,6,496.88
ORD004724,credit_card,1,703.32
ORD004725,credit_card,1,1276.23
ORD004726,credit_card,1,1453.09
ORD004727,credit_card,1,611.96
ORD004728,boleto,6,370.89
ORD004729,credit_card,3,876.9
ORD004730,boleto,1,836.14
ORD004731,boleto,1,396.76
ORD004732,credit_card,1,1331.25
ORD004733,credit_card,1,880.17
ORD004734,credit_card,2,1791.56
ORD004735,credit_card,1,814.45
ORD004736,boleto,6,1575.22
ORD004737,voucher,3,1838.77
ORD004738,boleto,3,134.74
ORD004739,credit_card,3,1739.37
ORD004740,credit_card,1,1246.15
ORD004741,credit_card,3,1430.67
ORD004742,credit_card,1,1054.3
ORD004743,credit_card,12,695.89
ORD004744,credit_card,12,642.31
ORD004745,credit_card,6,186.24
ORD004746,credit_card,6,200.43
ORD004747,credit_card,1,282.08
ORD004748,credit_card,1,306.67
ORD004749,credit_card,1,225.24
ORD004750,credit_card,1,115.78
ORD004751,credit_card,1,1574.24
ORD004752,boleto,1,1761.29
ORD004753,boleto,12,1729.83
ORD004754,credit_card,1,703.8
ORD004755,credit_card,1,1751.51
ORD004756,credit_card,3,545.86
ORD004757,credit_card,1,345.0
ORD004758,credit_card,1,1967.04
ORD004759,credit_card,1,1397.64
ORD004760,credit_card,1,1357.71
ORD004761,credit_card,2,227.7
ORD004762,boleto,12,582.27
ORD004763,boleto,1,1791.62
ORD004764,credit_card,3,657.61
ORD004765,credit_card,2,747.8
ORD004766,boleto,6,1753.02
ORD004767,boleto,1,1095.44
ORD004768,credit_card,2,842.25
ORD004769,credit_card,1,1475.68
ORD004770,credit_card,12,1038.62
ORD004771,debit_card,1,1046.25
ORD004772,credit_card,1,1622.09
ORD004773,credit_card,1,1731.02
ORD004774,boleto,12,99.37
ORD004775,debit_card,3,1380.83
ORD004776,credit_card,3,1860.11
ORD004777,credit_card,6,1402.2
ORD004778,credit_card,2,354.64
ORD004779,credit_card,2,103.97
ORD004780,credit_card,3,1421.99
ORD004781,voucher,2,263.09
ORD004782,credit_card,12,1492.22
ORD004783,credit_card,3,1028.73
ORD004784,boleto,1,769.59
ORD004785,credit_card,2,621.82
ORD004786,credit_card,3,1491.95
ORD004787,credit_card,1,589.25
ORD004788,credit_card,1,232.93
ORD004789,credit_card,3,443.79
ORD004790,credit_card,1,333.27
ORD004791,boleto,1,1544.3
ORD004792,credit_card,1,259.34
ORD004793,credit_card,2,298.86
ORD004794,credit_card,2,457.34
ORD004795,credit_card,1,640.74
ORD004796,credit_card,1,1139.24
ORD004797,credit_card,12,841.74
ORD004798,credit_card,1,496.5
ORD004799,boleto,3,875.34
ORD004800,credit_card,6,114.66
ORD004801,credit_card,6,1236.25
ORD004802,credit_card,12,766.78
ORD004803,credit_card,6,1845.7
ORD004804,credit_card,3,719.69
ORD004805,credit_card,3,1980.36
ORD004806,boleto,1,1149.05
ORD004807,debit_card,3,1770.59
ORD004808,credit_card,2,1981.21
ORD004809,credit_card,1,1284.12
ORD004810,credit_card,6,1212.95
ORD004811,credit_card,2,692.03
ORD004812,boleto,1,1627.03
ORD004813,debit_card,3,409.22
ORD004814,credit_card,1,853.31
ORD004815,boleto,6,1755.45
ORD004816,boleto,6,1537.77
ORD004817,boleto,1,124.16
ORD004818,voucher,2,160.7
ORD004819,credit_card,6,850.5
ORD004820,credit_card,1,1071.38
ORD004821,credit_card,12,614.89
ORD004822,boleto,1,1731.2
ORD004823,credit_card,1,426.06
ORD004824,credit_card,1,1574.24
ORD004825,credit_card,3,334.74
ORD004826,credit_card,3,1300.95
ORD004827,credit_card,3,1435.65
ORD004828,credit_card,1,1803.27
ORD004829,credit_card,2,221.76
ORD004830,credit_card,6,231.69
ORD004831,credit_card,12,134.61
ORD004832,credit_card,2,1677.23
ORD004833,boleto,2,1937.66
ORD004834,credit_card,6,397.11
ORD004835,credit_card,12,1386.89
ORD004836,credit_card,1,1152.51
ORD004837,credit_card,1,686.73
ORD004838,credit_card,12,1577.53
ORD004839,boleto,2,1509.28
ORD004840,credit_card,3,895.59
ORD004841,credit_card,1,429.77
ORD004842,credit_card,3,231.47
ORD004843,credit_card,1,1596.24
ORD004844,credit_card,2,66.45
ORD004845,credit_card,1,1548.48
ORD004846,credit_card,1,447.02
ORD004847,credit_card,2,552.91
ORD004848,boleto,2,1287.87
ORD004849,voucher,3,1164.97
ORD004850,credit_card,1,339.23
ORD004851,boleto,6,1606.63
ORD004852,credit_card,1,1990.39
